Date,Open,High,Low,Close,Volume,Adj Close
2016-01-01,1261.0,1266.9,1250.65,1258.45,676100,1239.2293
2016-01-04,1250.0,1253.9,1212.05,1216.7,1995300,1198.117
2016-01-05,1229.9,1233.45,1206.5,1209.4,2325900,1190.9285
2016-01-06,1209.6,1220.75,1202.4,1209.3,2746300,1190.8301
2016-01-07,1198.85,1203.55,1175.0,1179.45,1780200,1161.4359
2016-01-08,1189.85,1230.0,1169.0,1174.4,2467100,1156.4631
2016-01-11,1165.0,1171.0,1150.1,1161.55,2288300,1143.8094
2016-01-12,1169.4,1169.4,1146.05,1151.85,1942200,1134.2575
2016-01-13,1157.0,1173.65,1145.35,1167.65,1830100,1149.8162
2016-01-14,1154.9,1167.0,1147.15,1159.3,3250300,1141.5937
2016-01-15,1160.7,1167.3,1143.15,1149.8,1890800,1132.2388
2016-01-18,1140.0,1157.7,1125.1,1131.8,2262700,1114.5138
2016-01-19,1132.9,1157.15,1130.9,1153.0,1418600,1135.3899
2016-01-20,1140.25,1198.1,1129.15,1136.65,2585000,1119.2897
2016-01-21,1147.05,1147.7,1121.15,1131.1,5451700,1113.8244
2016-01-22,1140.0,1163.2,1135.2,1158.45,2741400,1140.7566
2016-01-25,1165.0,1183.4,1155.0,1174.6,2457300,1156.66
2016-01-26,1174.6,1174.6,1174.6,1174.6,0,1156.66
2016-01-27,1176.4,1188.45,1162.0,1169.95,2496500,1152.0810000000001
2016-01-28,1150.0,1159.65,1138.0,1147.75,4077100,1130.2201
2016-01-29,1147.75,1187.75,1145.05,1180.0,3136300,1161.9775
2016-02-01,1182.4,1193.95,1170.6,1180.05,2136900,1162.0268
2016-02-02,1177.6,1192.85,1166.5,1179.8,2338200,1161.7806
2016-02-03,1174.4,1180.85,1158.4,1160.95,2896700,1143.2184
2016-02-04,1165.25,1177.0,1163.3,1168.35,1622200,1150.5054
2016-02-05,1169.0,1186.1,1169.0,1182.95,1168100,1164.8824
2016-02-08,1185.2,1186.0,1158.05,1164.1,1497000,1146.3204
2016-02-09,1151.1,1168.65,1140.3,1159.9,1662300,1142.1846
2016-02-10,1155.0,1156.75,1110.5,1116.55,2964600,1099.4967
2016-02-11,1110.3,1115.1,1058.05,1066.65,3006600,1050.3588
2016-02-12,1079.0,1097.1,1067.2,1083.75,3490700,1067.1976
2016-02-15,1093.4,1102.0,1076.0,1080.45,4217600,1063.9479
2016-02-16,1084.5,1090.45,1063.9,1077.15,3312100,1060.6984
2016-02-17,1078.0,1085.4,1060.15,1076.3,2237100,1059.8614
2016-02-18,1086.85,1086.85,1062.7,1069.1,3891700,1052.7713
2016-02-19,1065.0,1065.4,1046.2,1060.85,2939400,1044.6473
2016-02-22,1051.0,1063.75,1047.85,1058.4,3374600,1042.2348
2016-02-23,1062.0,1062.0,1040.0,1051.1,3253900,1035.0462
2016-02-24,1050.8,1050.8,1018.55,1022.1,4731900,1006.4892
2016-02-25,1022.0,1049.5,1011.45,1042.65,6122300,1026.7253
2016-02-26,1056.7,1059.0,1048.35,1053.7,4862400,1037.6065
2016-02-29,1056.0,1078.5,1022.05,1060.3,5507600,1044.1058
2016-03-01,1072.0,1073.5,1046.8,1069.45,5690400,1053.116
2016-03-02,1081.95,1107.0,1077.0,1099.55,4070200,1082.7563
2016-03-03,1114.7,1135.8,1107.05,1124.15,2754100,1106.9806
2016-03-04,1128.0,1134.9,1105.0,1129.0,1624700,1111.7565
2016-03-07,1129.0,1129.0,1129.0,1129.0,0,1111.7565
2016-03-08,1120.0,1150.8,1119.0,1146.45,3121000,1128.9399
2016-03-09,1144.0,1145.0,1106.0,1128.65,3962800,1111.4118
2016-03-10,1134.8,1157.0,1123.95,1153.15,4555200,1135.5376
2016-03-11,1159.0,1167.0,1146.5,1160.5,2950500,1142.7754
2016-03-14,1168.0,1175.0,1146.75,1158.7,1239300,1141.0028
2016-03-15,1144.0,1148.7,1109.4,1111.35,3897600,1094.376
2016-03-16,1101.1,1128.7,1095.5,1125.95,3068100,1108.753
2016-03-17,1135.55,1152.0,1104.0,1108.05,4138700,1091.1265
2016-03-18,1111.4,1133.0,1104.0,1129.3,4859500,1112.0519
2016-03-21,1130.0,1155.85,1128.05,1151.25,3940000,1133.6666
2016-03-22,1142.05,1174.0,1136.0,1168.1,3440800,1150.2593
2016-03-23,1162.1,1167.7,1143.65,1162.75,2117300,1144.991
2016-03-24,1162.75,1162.75,1162.75,1162.75,0,1144.991
2016-03-25,1162.75,1162.75,1162.75,1162.75,0,1144.991
2016-03-28,1154.5,1170.25,1137.3,1143.35,3943600,1125.8873
2016-03-29,1135.25,1142.0,1120.65,1125.75,3752000,1108.5561
2016-03-30,1128.25,1131.35,1110.15,1115.3,4842200,1101.2003
2016-03-31,1111.0,1118.95,1098.0,1105.6,9556000,1091.6229
2016-04-01,1100.0,1117.8,1092.25,1113.4,3894100,1099.3243
2016-04-04,1122.5,1124.25,1095.6,1103.7,3275500,1089.7469
2016-04-05,1102.0,1111.0,1085.5,1103.45,4368200,1089.5
2016-04-06,1112.35,1112.35,1091.2,1102.05,2913700,1088.1178
2016-04-07,1100.0,1100.0,1065.5,1070.85,4883600,1057.3122
2016-04-08,1071.8,1082.85,1068.15,1079.55,1944600,1065.9023
2016-04-11,1083.95,1084.7,1060.15,1079.8,3737000,1066.1491
2016-04-12,1085.0,1091.95,1076.05,1090.5,1864100,1076.7138
2016-04-13,1098.1,1117.45,1093.65,1114.95,3361500,1100.8547
2016-04-14,1114.95,1114.95,1114.95,1114.95,0,1100.8547
2016-04-15,1114.95,1114.95,1114.95,1114.95,0,1100.8547
2016-04-18,1130.0,1139.4,1093.45,1132.4,3916500,1118.0841
2016-04-19,1132.4,1132.4,1132.4,1132.4,0,1118.0841
2016-04-20,1148.7,1158.65,1135.0,1140.0,4669600,1125.588
2016-04-21,1145.0,1157.45,1140.2,1150.1,6522700,1135.5603
2016-04-22,1141.0,1152.05,1121.95,1131.9,2628300,1117.5904
2016-04-25,1120.0,1127.5,1106.3,1112.0,1859400,1097.942
2016-04-26,1104.0,1131.85,1103.05,1127.3,2511400,1113.0486
2016-04-27,1122.4,1128.5,1113.1,1121.5,1866200,1107.3219
2016-04-28,1121.0,1126.4,1082.05,1085.55,5791600,1071.8264
2016-04-29,1084.8,1102.25,1074.2,1088.45,4202400,1074.6897
2016-05-02,1091.45,1097.0,1078.55,1091.9,2394500,1078.0961
2016-05-03,1097.0,1116.55,1095.05,1099.6,3372800,1085.6987
2016-05-04,1099.0,1138.0,1098.0,1129.9,4419800,1115.6157
2016-05-05,1137.0,1176.2,1135.0,1162.65,4663600,1147.9517
2016-05-06,1161.0,1173.95,1149.1,1167.8,2591400,1153.0366
2016-05-09,1168.1,1207.0,1168.1,1203.6,2462600,1188.384
2016-05-10,1202.2,1220.45,1197.0,1218.55,2687800,1203.145
2016-05-11,1207.5,1221.5,1200.2,1203.8,3080400,1188.5815
2016-05-12,1204.0,1212.45,1190.0,1195.85,1850800,1180.7319
2016-05-13,1192.0,1203.1,1158.65,1166.0,2819600,1151.2593
2016-05-16,1164.4,1191.0,1160.5,1186.45,2309000,1171.4507
2016-05-17,1197.5,1230.0,1191.25,1217.85,3760300,1202.4538
2016-05-18,1205.25,1214.3,1196.4,1208.2,4337000,1192.9258
2016-05-19,1208.5,1208.55,1173.3,1175.85,2454800,1160.9848
2016-05-20,1178.1,1193.8,1172.15,1179.55,3001600,1164.6381
2016-05-23,1184.0,1187.25,1158.4,1160.25,1882100,1145.5819999999999
2016-05-24,1163.9,1177.9,1159.15,1172.75,1650800,1157.924
2016-05-25,1186.0,1212.45,1182.2,1207.05,2675100,1191.7904
2016-05-26,1210.4,1235.0,1191.7,1228.25,2940800,1212.7224
2016-05-27,1230.0,1268.4,1218.35,1255.55,3246700,1239.6773
2016-05-30,1255.2,1259.0,1212.35,1233.95,2889100,1218.3503
2016-05-31,1235.05,1247.8,1222.35,1237.7,5155700,1222.0528
2016-06-01,1242.15,1248.35,1230.0,1243.25,2279900,1227.5327
2016-06-02,1236.05,1263.5,1232.55,1260.55,1671500,1244.6141
2016-06-03,1266.0,1268.8,1246.0,1254.9,1801500,1239.0355
2016-06-06,1261.0,1264.95,1247.7,1251.65,1879900,1235.8266
2016-06-07,1256.5,1260.0,1242.8,1251.3,2976300,1235.481
2016-06-08,1252.2,1267.0,1247.6,1262.5,2594900,1246.5394
2016-06-09,1257.0,1258.0,1233.35,1237.5,2153300,1221.8554
2016-06-10,1233.0,1251.7,1228.0,1230.4,2144300,1214.8452
2016-06-13,1218.05,1225.0,1201.2,1205.35,4888000,1190.1118
2016-06-14,1208.3,1209.4,1189.0,1198.2,2396900,1183.0522
2016-06-15,1206.2,1209.4,1189.25,1205.15,2921100,1189.9144
2016-06-16,1198.0,1205.8,1182.15,1200.95,1840800,1185.7674
2016-06-17,1215.0,1235.9,1210.35,1227.3,2684000,1211.7844
2016-06-20,1212.0,1234.0,1206.0,1227.55,2128200,1212.0313
2016-06-21,1233.0,1242.4,1220.0,1238.15,2277100,1222.4972
2016-06-22,1234.0,1241.8,1225.0,1238.35,2568900,1222.6946
2016-06-23,1237.9,1249.45,1228.2,1245.5,1323800,1229.7543
2016-06-24,1210.0,1225.9,1201.0,1222.75,2579100,1207.2919
2016-06-27,1211.1,1229.75,1210.55,1214.6,1699700,1199.2449
2016-06-28,1211.25,1231.65,1211.25,1228.9,1264500,1213.3642
2016-06-29,1233.05,1251.0,1231.05,1248.55,1880000,1232.7658
2016-06-30,1260.0,1266.25,1243.05,1253.6,4774300,1237.7519
2016-07-01,1253.5,1262.8,1237.7,1242.35,2112100,1226.6441
2016-07-04,1252.0,1266.1,1247.0,1256.25,1125600,1240.3684
2016-07-05,1257.5,1263.45,1245.7,1260.7,1261800,1244.7621
2016-07-06,1260.7,1260.7,1260.7,1260.7,0,1244.7621
2016-07-07,1262.0,1295.4,1253.4,1290.55,2760900,1274.2348
2016-07-08,1290.0,1301.7,1272.7,1286.9,2361400,1270.6309
2016-07-11,1300.0,1322.0,1298.05,1314.1,1873700,1297.487
2016-07-12,1320.5,1337.8,1319.1,1333.75,1743700,1316.8886
2016-07-13,1333.0,1337.75,1316.15,1330.45,3059100,1313.6303
2016-07-14,1328.4,1340.2,1318.05,1336.95,1416800,1320.0481
2016-07-15,1325.05,1370.0,1320.0,1364.1,2180000,1361.1079
2016-07-18,1364.0,1386.4,1338.0,1346.35,2760200,1343.3968
2016-07-19,1346.35,1355.95,1331.25,1338.55,2534800,1335.614
2016-07-20,1339.9,1345.8,1325.3,1334.45,2673100,1331.5229
2016-07-21,1335.95,1345.0,1328.15,1332.9,1524300,1329.9764
2016-07-22,1333.95,1361.15,1326.7,1357.0,1523800,1354.0235
2016-07-25,1355.5,1387.0,1350.4,1382.0,2693400,1378.9687
2016-07-26,1383.7,1385.0,1362.2,1367.45,2852500,1364.4505
2016-07-27,1376.9,1398.1,1368.55,1387.7,3451800,1384.6561
2016-07-28,1390.3,1410.0,1374.0,1402.15,5473300,1399.0745
2016-07-29,1407.95,1407.95,1373.0,1374.5,3347000,1371.4851
2016-08-01,1385.0,1397.45,1368.0,1374.3,3040000,1371.2856
2016-08-02,1371.8,1373.35,1334.05,1342.15,3509100,1339.2061
2016-08-03,1342.15,1342.15,1316.4,1325.45,3806400,1322.5426
2016-08-04,1331.3,1333.7,1313.1,1320.15,2223200,1317.2543
2016-08-05,1330.0,1350.0,1322.55,1342.1,2210600,1339.1561
2016-08-08,1350.0,1370.6,1345.6,1367.45,2196600,1364.4505
2016-08-09,1375.0,1376.0,1331.5,1343.0,3160900,1340.0542
2016-08-10,1343.35,1349.0,1325.35,1337.15,2397100,1334.2171
2016-08-11,1339.0,1353.1,1331.0,1348.45,2774700,1345.4922
2016-08-12,1354.0,1383.8,1352.55,1382.15,4666200,1379.1183
2016-08-15,1382.15,1382.15,1382.15,1382.15,0,1379.1183
2016-08-16,1378.0,1385.0,1348.1,1358.55,3860800,1355.5701
2016-08-17,1350.5,1372.45,1350.5,1366.9,2627200,1363.9018
2016-08-18,1369.5,1377.75,1363.75,1374.3,2889500,1371.2856
2016-08-19,1375.0,1376.15,1358.8,1369.4,2925300,1366.3963
2016-08-22,1370.0,1380.8,1357.6,1377.55,2069500,1374.5285
2016-08-23,1373.65,1380.0,1362.25,1375.15,1766700,1372.1337
2016-08-24,1386.3,1386.8,1366.25,1382.85,1692600,1379.8168
2016-08-25,1380.65,1390.0,1352.3,1357.5,1846700,1354.5224
2016-08-26,1361.5,1371.15,1349.0,1366.35,1478500,1363.3529999999998
2016-08-29,1364.9,1379.5,1357.65,1375.5,1371200,1372.4829
2016-08-30,1379.9,1394.25,1373.6,1392.1,2039700,1389.0465
2016-08-31,1390.1,1414.0,1390.0,1405.45,5712500,1402.3672
2016-09-01,1412.0,1430.0,1405.3,1424.75,2336500,1421.6249
2016-09-02,1426.5,1441.95,1421.05,1439.15,2435700,1435.9933
2016-09-05,1439.15,1439.15,1439.15,1439.15,0,1435.9933
2016-09-06,1453.0,1462.0,1442.0,1458.05,2249000,1454.8519
2016-09-07,1464.0,1464.0,1416.25,1427.15,2282100,1424.0196
2016-09-08,1432.75,1442.8,1428.1,1437.8,1135600,1434.6463
2016-09-09,1442.0,1442.0,1396.55,1410.65,3028400,1407.5558
2016-09-12,1390.0,1410.0,1373.7,1399.05,2322800,1395.9813
2016-09-13,1399.05,1399.05,1399.05,1399.05,0,1395.9813
2016-09-14,1391.05,1397.9,1378.5,1392.2,2442700,1389.1462
2016-09-15,1393.1,1412.5,1390.4,1410.05,1519400,1406.9572
2016-09-16,1416.7,1417.0,1393.0,1397.35,5047300,1394.285
2016-09-19,1399.9,1401.0,1386.0,1392.8,1515600,1389.745
2016-09-20,1390.0,1396.0,1382.25,1393.1,2123400,1390.0443
2016-09-21,1392.35,1406.0,1388.55,1392.35,2262700,1389.2959
2016-09-22,1405.9,1419.4,1402.0,1413.25,2777200,1410.1501
2016-09-23,1418.0,1427.2,1412.0,1425.1,1369900,1421.9741
2016-09-26,1417.3,1424.2,1403.1,1412.45,1999300,1409.3518
2016-09-27,1415.7,1423.0,1406.0,1418.9,1288100,1415.7877
2016-09-28,1418.1,1432.0,1417.15,1423.55,1322600,1420.4276
2016-09-29,1428.5,1432.95,1392.6,1401.4,3386200,1398.3261
2016-09-30,1396.9,1399.2,1381.8,1393.45,2719400,1390.3935
2016-10-03,1401.0,1430.2,1386.0,1425.5,1189400,1422.3732
2016-10-04,1423.25,1435.2,1416.1,1432.4,2188000,1429.2581
2016-10-05,1435.0,1437.35,1414.35,1423.15,1127500,1420.0284
2016-10-06,1425.2,1433.9,1418.2,1426.0,1367400,1422.8721
2016-10-07,1426.0,1426.0,1398.4,1403.7,1275300,1400.621
2016-10-10,1408.0,1412.0,1386.15,1391.45,966100,1388.3979
2016-10-11,1391.45,1391.45,1391.45,1391.45,0,1388.3979
2016-10-12,1391.45,1391.45,1391.45,1391.45,0,1388.3979
2016-10-13,1385.0,1400.0,1335.05,1338.9,3233800,1335.9632
2016-10-14,1340.8,1342.0,1312.9,1316.05,3014600,1313.1634
2016-10-17,1321.95,1322.95,1297.15,1301.95,2134500,1299.0942
2016-10-18,1307.0,1357.7,1306.55,1355.25,2217700,1352.2773
2016-10-19,1358.9,1359.25,1336.15,1342.15,1840400,1339.2061
2016-10-20,1348.0,1368.0,1345.3,1359.95,1708000,1356.967
2016-10-21,1361.45,1361.45,1331.05,1336.55,3175800,1333.6184
2016-10-24,1341.35,1350.0,1333.05,1344.0,923500,1341.0520000000001
2016-10-25,1344.8,1349.25,1327.5,1340.1,1051300,1337.1605
2016-10-26,1336.6,1343.95,1319.0,1334.65,1797400,1331.7225
2016-10-27,1336.1,1383.0,1328.6,1378.55,3054200,1375.5263
2016-10-28,1374.7,1393.0,1362.4,1391.7,2929800,1388.6473
2016-10-31,1391.7,1391.7,1391.7,1391.7,0,1388.6473
2016-11-01,1382.6,1431.75,1377.0,1417.2,4195600,1414.0914
2016-11-02,1400.0,1408.95,1392.25,1404.35,1717500,1401.2696
2016-11-03,1400.9,1411.45,1395.7,1401.6,1447400,1398.5256
2016-11-04,1408.0,1408.0,1377.55,1386.15,1818200,1383.1096
2016-11-07,1401.35,1401.95,1373.35,1381.4,2013900,1378.37
2016-11-08,1381.4,1394.6,1366.1,1391.35,1611900,1388.2981
2016-11-09,1335.55,1362.1,1310.0,1350.8,4422900,1347.8371
2016-11-10,1361.0,1364.55,1311.0,1324.55,3981700,1321.6447
2016-11-11,1310.0,1311.4,1263.25,1268.35,3340400,1265.5679
2016-11-14,1268.35,1268.35,1268.35,1268.35,0,1265.5679
2016-11-15,1258.0,1258.0,1201.0,1225.75,6489200,1223.0614
2016-11-16,1237.7,1265.45,1221.8,1255.4,4265200,1252.6464
2016-11-17,1260.0,1270.55,1238.1,1250.2,2462300,1247.4577
2016-11-18,1250.2,1261.65,1243.4,1249.8,2742700,1247.0587
2016-11-21,1250.0,1250.0,1213.75,1221.95,2648700,1219.2697
2016-11-22,1230.0,1252.5,1225.8,1249.7,2649000,1246.9588
2016-11-23,1250.0,1255.0,1205.0,1226.9,3248000,1224.2089
2016-11-24,1217.1,1229.85,1212.1,1217.65,3969000,1214.9792
2016-11-25,1227.0,1257.15,1210.2,1244.05,3185100,1241.3213
2016-11-28,1236.1,1252.0,1234.0,1246.7,2670100,1243.9654
2016-11-29,1241.6,1284.95,1241.6,1255.8,3448300,1253.0455
2016-11-30,1254.2,1272.1,1237.55,1263.1,4722200,1260.3294
2016-12-01,1268.4,1285.75,1259.2,1270.0,2474000,1267.2143
2016-12-02,1260.4,1260.5,1233.0,1236.8,2832200,1234.0872
2016-12-05,1236.8,1239.95,1183.15,1215.55,5623200,1212.8838
2016-12-06,1218.05,1259.8,1218.05,1243.4,2799400,1240.6727
2016-12-07,1246.4,1283.45,1246.0,1264.95,4418100,1262.1753
2016-12-08,1270.5,1295.0,1270.5,1289.85,2704200,1287.0208
2016-12-09,1287.0,1289.7,1260.0,1268.25,2333300,1265.4682
2016-12-12,1266.9,1278.0,1254.15,1264.5,1219700,1261.7264
2016-12-13,1269.4,1281.5,1250.0,1278.55,1656400,1275.7456
2016-12-14,1279.0,1279.0,1257.0,1266.55,1628800,1263.7719
2016-12-15,1262.0,1277.4,1255.25,1259.2,1731600,1256.438
2016-12-16,1262.0,1278.0,1262.0,1269.15,2775300,1266.3662
2016-12-19,1263.0,1263.9,1242.65,1247.9,1279500,1245.1628
2016-12-20,1245.9,1255.9,1227.8,1235.55,1935600,1232.8399
