Date,Open,High,Low,Close,Volume,Adj Close
2016-01-01,203.5,206.39999,203.0,205.64999,553700,202.13103
2016-01-04,204.05,205.60001,200.25,202.14999,1079100,198.69092
2016-01-05,203.0,204.7,201.8,204.0,1097700,200.50927
2016-01-06,204.95,204.95,200.5,203.05,1593400,199.57553000000001
2016-01-07,202.0,202.5,195.75,197.60001,2114300,194.21878999999998
2016-01-08,199.0,199.64999,194.10001,198.35001,1860800,194.95596
2016-01-11,196.0,198.8,194.55,197.95,1818900,194.56278999999998
2016-01-12,198.39999,199.2,194.2,195.2,1601800,191.85985
2016-01-13,196.95,198.85001,194.05,197.95,1692400,194.56278999999998
2016-01-14,194.10001,199.5,192.5,197.95,1391500,194.56278999999998
2016-01-15,196.55,198.95,192.60001,193.89999,1561700,190.58209
2016-01-18,194.39999,194.8,189.05,191.10001,2315700,187.83001000000002
2016-01-19,190.0,192.60001,189.0,191.35001,2220800,188.07574
2016-01-20,189.0,196.0,185.2,186.95,1976000,183.75101999999998
2016-01-21,189.0,194.39999,187.3,192.10001,1546700,188.8129
2016-01-22,193.8,196.64999,191.64999,193.0,1064200,189.6975
2016-01-25,194.2,199.35001,193.55,196.95,1102200,193.5799
2016-01-26,196.95,196.95,196.95,196.95,0,193.5799
2016-01-27,196.95,197.39999,190.89999,191.89999,1409000,188.61631
2016-01-28,191.89999,195.0,191.0,193.2,2728100,189.89407
2016-01-29,193.95,196.5,193.0,195.35001,1857500,192.00728999999998
2016-02-01,196.5,200.8,195.35001,199.95,1699600,196.52857
2016-02-02,200.8,201.95,195.60001,196.60001,1122800,193.2359
2016-02-03,195.8,197.55,191.10001,191.89999,954600,188.61631
2016-02-04,192.75,197.0,192.75,195.64999,802300,192.30213999999998
2016-02-05,194.10001,199.39999,194.10001,195.5,1742900,192.15472
2016-02-08,195.5,201.0,195.39999,197.14999,924300,193.77648
2016-02-09,196.5,198.3,195.0,197.64999,962100,194.26792
2016-02-10,197.0,197.0,191.0,195.60001,2357600,192.25301000000002
2016-02-11,188.5,195.75,188.10001,193.35001,3151300,190.04151000000002
2016-02-12,195.0,196.35001,190.39999,194.64999,1650700,191.31926
2016-02-15,196.0,199.35001,195.3,198.0,1061800,194.61194
2016-02-16,198.89999,199.2,192.39999,194.0,704400,190.68038
2016-02-17,194.0,194.60001,188.5,193.39999,986600,190.09065
2016-02-18,195.0,196.39999,192.7,195.35001,1106400,192.00728999999998
2016-02-19,194.7,195.64999,194.0,194.95,1086900,191.61413000000002
2016-02-22,195.75,197.0,195.0,196.0,1609700,193.83932
2016-02-23,195.8,196.35001,192.7,193.60001,1271200,191.46578
2016-02-24,193.0,194.3,190.75,191.39999,905400,189.29002
